point_id,Longitude,Latitude,phenophase_date,image_date,days_to_image,region,crop_type,phenophase_name,B_B01,B_B02,B_B03,B_B04,B_B05,B_B06,B_B07,B_B08,B_B09,B_B11,B_B12,B_B8A,NDVI,NDBI,NDMI,GNDVI,EVI,MNDWI
82,124.8379223,47.28153812,2018/9/17,2018-09-19,2,region48,soybean,MidSenescence,0.024000000208616257,0.05180000141263008,0.08049999922513962,0.09239999949932098,0.1476999968290329,0.20319999754428864,0.2290000021457672,0.2648000121116638,0.27390000224113464,0.23319999873638153,0.16089999675750732,0.2718999981880188,0.48264279677599287,-0.06345384073681154,0.06345384073681154,0.5337387976705252,0.30125115815954323,-0.4867708017325913
82,124.8379223,47.28153812,2018/8/25,2018-08-22,3,region48,soybean,Senescence,0.016499999910593033,0.03139999881386757,0.05530000105500221,0.039500001817941666,0.08879999816417694,0.3986999988555908,0.49050000309944153,0.4860000014305115,0.5302000045776367,0.23019999265670776,0.10859999805688858,0.5047000050544739,0.849666977835331,-0.3571628188852683,0.3571628188852683,0.7956770707516035,0.7504201567037895,-0.6126094411697772
82,124.8379223,47.28153812,2018/10/9,2018-10-09,0,region48,soybean,Dormancy,0.03319999948143959,0.05939999967813492,0.0658000037074089,0.09880000352859497,0.10939999669790268,0.12129999697208405,0.13600000739097595,0.1615999937057495,0.16670000553131104,0.23579999804496765,0.17919999361038208,0.1655000001192093,0.241167399555071,0.1867136534460792,-0.1867136534460792,0.42128404172443135,0.11994802763299574,-0.5636604554038905
83,125.2409027,47.32759991,2018/6/9,2018-06-08,1,region48,soybean,Greenup,0.05290000140666962,0.06109999865293503,0.07500000298023224,0.09260000288486481,0.12139999866485596,0.1459999978542328,0.1615000069141388,0.15199999511241913,0.20839999616146088,0.30000001192092896,0.26759999990463257,0.1835000067949295,0.24284543219094346,0.32743366041051974,-0.32743366041051974,0.3392070166483389,0.1188617904442887,-0.6
83,125.2409027,47.32759991,2018/6/29,2018-06-28,1,region48,soybean,MidGreenup,0.14229999482631683,0.11580000072717667,0.14020000398159027,0.14380000531673431,0.17000000178813934,0.22699999809265137,0.24789999425411224,0.23800000548362732,0.27959999442100525,0.29120001196861267,0.22100000083446503,0.2705000042915344,0.24672602803080848,0.10052910946811641,-0.10052910946811641,0.2585933343585269,0.1911060572224104,-0.3500231859158126
83,125.2409027,47.32759991,2018/8/4,2018-08-05,1,region48,soybean,Peak,0.0203000009059906,0.024399999529123306,0.06480000168085098,0.027300000190734863,0.1054999977350235,0.2881999909877777,0.31029999256134033,0.33000001311302185,0.36070001125335693,0.1695999950170517,0.08110000193119049,0.3190999925136566,0.8471872422376547,-0.32105687647268644,0.32105687647268644,0.6717325265821816,0.57731921119605,-0.4470989539785195
83,125.2409027,47.32759991,2018/7/21,2018-07-23,2,region48,soybean,Maturity,0.052299998700618744,0.07720000296831131,0.11020000278949738,0.08380000293254852,0.15240000188350677,0.36239999532699585,0.4339999854564667,0.421099990606308,0.439300000667572,0.2912999987602234,0.16910000145435333,0.4453999996185303,0.6680530639535476,-0.18220100194204553,0.18220100194204553,0.585168439076561,0.6269982734779208,-0.4510585187340256
83,125.2409027,47.32759991,2018/9/12,2018-09-09,3,region48,soybean,MidSenescence,0.018200000748038292,0.0357000008225441,0.07079999893903732,0.055799998342990875,0.11169999837875366,0.1808999925851822,0.2134000062942505,0.23639999330043793,0.2304999977350235,0.19169999659061432,0.1200999990105629,0.23430000245571136,0.6180698156139338,-0.10441485112204597,0.10441485112204597,0.5390624952630483,0.3463884270934668,-0.4605714274685399
83,125.2409027,47.32759991,2018/8/20,2018-08-20,0,region48,soybean,Senescence,0.027899999171495438,0.047600001096725464,0.09960000216960907,0.066600002348423,0.16050000488758087,0.3075000047683716,0.37209999561309814,0.37720000743865967,0.3815999925136566,0.26600000262260437,0.16920000314712524,0.3880999982357025,0.6998648000013565,-0.17288557692258685,0.17288557692258685,0.5822147644189906,0.54690801905174,-0.4551422272206143
83,125.2409027,47.32759991,2018/10/3,2018-10-09,6,region48,soybean,Dormancy,0.03240000084042549,0.05609999969601631,0.06620000302791595,0.08489999920129776,0.09619999676942825,0.10660000145435333,0.11680000275373459,0.1316000074148178,0.14890000224113464,0.22619999945163727,0.19280000030994415,0.13729999959468842,0.21570441933669598,0.2643934886008201,-0.2643934886008201,0.33063701180054383,0.0956771317883587,-0.5471956055640242
84,125.8809126,48.50632755,2018/6/6,2018-05-29,8,region11,soybean,Greenup,0.062300000339746475,0.0729999989271164,0.0828000009059906,0.10180000215768814,0.11659999936819077,0.12950000166893005,0.14139999449253082,0.1542000025510788,0.15929999947547913,0.3084000051021576,0.3077999949455261,0.16009999811649323,0.20468749777173803,0.3333333333333333,-0.3333333333333333,0.301265825331609,0.10759753466137008,-0.5766871184339093
84,125.8809126,48.50632755,2018/6/28,2018-06-28,0,region11,soybean,MidGreenup,0.04479999840259552,0.04740000143647194,0.06809999793767929,0.061900001019239426,0.10220000147819519,0.1835000067949295,0.20980000495910645,0.21639999747276306,0.21250000596046448,0.26969999074935913,0.22429999709129333,0.2240999937057495,0.5551562964092632,0.10964820935613923,-0.10964820935613923,0.5212653846307954,0.31343828076439967,-0.596802840625481
84,125.8809126,48.50632755,2018/8/3,2018-07-31,3,region11,soybean,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
84,125.8809126,48.50632755,2018/7/20,2018-07-23,3,region11,soybean,Maturity,0.027400000020861626,0.02630000002682209,0.058800000697374344,0.022299999371170998,0.09679999947547913,0.4659999907016754,0.5534999966621399,0.5235000252723694,0.5613999962806702,0.2874000072479248,0.1378999948501587,0.558899998664856,0.9182850921059045,-0.2911579831741291,0.2911579831741291,0.7980422528765967,0.8581898198521092,-0.6603119621726585
84,125.8809126,48.50632755,2018/9/8,2018-09-11,3,region11,soybean,MidSenescence,0.03400000184774399,0.04569999873638153,0.06620000302791595,0.0868000015616417,0.12129999697208405,0.15219999849796295,0.17960000038146973,0.20479999482631683,0.22789999842643738,0.2312999963760376,0.15160000324249268,0.22589999437332153,0.4046639050971809,0.060765884164910515,-0.060765884164910515,0.5114390881764949,0.21332753389362208,-0.5549579619458903
84,125.8809126,48.50632755,2018/8/18,2018-08-15,3,region11,soybean,Senescence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
84,125.8809126,48.50632755,2018/9/28,2018-09-26,2,region11,soybean,Dormancy,0.02889999933540821,0.039500001817941666,0.05490000173449516,0.08139999955892563,0.09470000118017197,0.10170000046491623,0.11840000003576279,0.13619999587535858,0.14180000126361847,0.23399999737739563,0.188400000333786,0.14239999651908875,0.2518382236500676,0.2641815323731356,-0.2641815323731356,0.42543168580694596,0.1031354634664272,-0.6199376815281165
85,125.8908726,48.50187378,2018/6/11,2018-06-21,10,region11,soybean,Greenup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
85,125.8908726,48.50187378,2018/7/1,2018-06-28,3,region11,soybean,MidGreenup,0.05180000141263008,0.05860000103712082,0.07280000299215317,0.07739999890327454,0.10719999670982361,0.15459999442100525,0.1720999926328659,0.17640000581741333,0.19210000336170197,0.2782000005245209,0.24289999902248383,0.1898999959230423,0.3900709419729536,0.22393311325767373,-0.22393311325767373,0.41573033371932644,0.20602682014908288,-0.5851851722919151
85,125.8908726,48.50187378,2018/8/6,2018-07-31,6,region11,soybean,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
85,125.8908726,48.50187378,2018/7/23,2018-07-23,0,region11,soybean,Maturity,0.02419999986886978,0.027799999341368675,0.06480000168085098,0.023000000044703484,0.10639999806880951,0.48590001463890076,0.573199987411499,0.5759999752044678,0.5770999789237976,0.3077999949455261,0.15440000593662262,0.5835000276565552,0.923205338914627,-0.30346230970501636,0.30346230970501636,0.7977527964472821,0.918299538948305,-0.6521739008718839
85,125.8908726,48.50187378,2018/9/11,2018-09-11,0,region11,soybean,MidSenescence,0.03539999946951866,0.04340000078082085,0.06520000100135803,0.07419999688863754,0.12520000338554382,0.17190000414848328,0.2020999938249588,0.2282000035047531,0.25859999656677246,0.2223999947309494,0.13650000095367432,0.250900000333786,0.5092592804754554,-0.012871746108551487,0.012871746108551487,0.5555555555555556,0.285629514462572,-0.5465924758771906
85,125.8908726,48.50187378,2018/8/21,2018-08-15,6,region11,soybean,Senescence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
85,125.8908726,48.50187378,2018/10/1,2018-10-01,0,region11,soybean,Dormancy,0.03689999878406525,0.05000000074505806,0.07500000298023224,0.10620000213384628,0.12479999661445618,0.13670000433921814,0.1500999927520752,0.16580000519752502,0.18289999663829803,0.29750001430511475,0.24459999799728394,0.17820000648498535,0.21911765241634512,0.2842650627318597,-0.2842650627318597,0.3770764083623482,0.10434174115128679,-0.5973154389263836
86,125.91398,48.50626626,2018/6/9,2018-05-29,11,region11,soybean,Greenup,0.07500000298023224,0.09179999679327011,0.11320000141859055,0.1459999978542328,0.16609999537467957,0.18060000240802765,0.19370000064373016,0.20839999616146088,0.2134999930858612,0.3361999988555908,0.323199987411499,0.21529999375343323,0.17607223295964522,0.23466765307283644,-0.23466765307283644,0.2960198863781817,0.1117558528175947,-0.49621717245426517
86,125.91398,48.50626626,2018/6/30,2018-06-28,2,region11,soybean,MidGreenup,0.04729999974370003,0.060600001364946365,0.08139999955892563,0.08860000222921371,0.12139999866485596,0.20839999616146088,0.23280000686645508,0.23350000381469727,0.266400009393692,0.27309998869895935,0.21639999747276306,0.24969999492168427,0.4498602883159516,0.07816815134120747,-0.07816815134120747,0.4830104878573401,0.2764001236395021,-0.5407616233842564
86,125.91398,48.50626626,2018/8/4,2018-07-31,4,region11,soybean,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
86,125.91398,48.50626626,2018/7/21,2018-07-23,2,region11,soybean,Maturity,0.02370000071823597,0.026599999517202377,0.05290000140666962,0.02539999969303608,0.09000000357627869,0.39160001277923584,0.47540000081062317,0.46309998631477356,0.4903999865055084,0.25119999051094055,0.1216999962925911,0.48559999465942383,0.896008186609733,-0.29665407066859756,0.29665407066859756,0.7949612299788383,0.772775406606659,-0.6520881104067782
86,125.91398,48.50626626,2018/9/10,2018-09-11,1,region11,soybean,MidSenescence,0.042500000447034836,0.052799999713897705,0.08789999783039093,0.09040000289678574,0.1632000058889389,0.2011999934911728,0.2273000031709671,0.25619998574256897,0.2630999982357025,0.2395000010728836,0.15929999947547913,0.26980000734329224,0.4783611894987739,-0.033689701662031134,0.033689701662031134,0.4891019934515434,0.2955225691981568,-0.4630421617297581
86,125.91398,48.50626626,2018/8/20,2018-08-15,5,region11,soybean,Senescence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
86,125.91398,48.50626626,2018/9/30,2018-10-01,1,region11,soybean,Dormancy,0.03869999945163727,0.0551999993622303,0.07940000295639038,0.11720000207424164,0.13269999623298645,0.14300000667572021,0.1542000025510788,0.17739999294281006,0.1914999932050705,0.29260000586509705,0.24310000240802765,0.18310000002384186,0.20434484686628726,0.24510641109463105,-0.24510641109463105,0.38161990479504054,0.10261828455450417,-0.5731182737982554
87,125.9157804,48.50205445,2018/6/9,2018-05-29,11,region11,soybean,Greenup,0.06939999759197235,0.08219999819993973,0.09489999711513519,0.11959999799728394,0.13819999992847443,0.15029999613761902,0.1647000014781952,0.17679999768733978,0.1915999948978424,0.3142000138759613,0.3027999997138977,0.18479999899864197,0.1929824579043447,0.2798370935901852,-0.2798370935901852,0.30143541457093376,0.1119023392423908,-0.5360547809068597
87,125.9157804,48.50205445,2018/6/29,2018-06-28,1,region11,soybean,MidGreenup,0.04659999907016754,0.057100001722574234,0.07819999754428864,0.07880000025033951,0.11460000276565552,0.20999999344348907,0.23759999871253967,0.2409999966621399,0.2614000141620636,0.28279998898506165,0.226500004529953,0.2535000145435333,0.50719198867344,0.07980143846562757,-0.07980143846562757,0.5100250691501189,0.31542919037275846,-0.5667590002088226
87,125.9157804,48.50205445,2018/8/4,2018-07-31,4,region11,soybean,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
87,125.9157804,48.50205445,2018/7/21,2018-07-23,2,region11,soybean,Maturity,0.023099999874830246,0.02250000089406967,0.05209999904036522,0.024700000882148743,0.08879999816417694,0.4009000062942505,0.4876999855041504,0.4909000098705292,0.4916999936103821,0.2606000006198883,0.12600000202655792,0.5037999749183655,0.9041892926026458,-0.3064537671800571,0.3064537671800571,0.8081031374387518,0.7926684230058432,-0.6667732708860152
87,125.9157804,48.50205445,2018/9/8,2018-09-11,3,region11,soybean,MidSenescence,0.04259999841451645,0.05260000005364418,0.09040000289678574,0.09130000323057175,0.16820000112056732,0.21930000185966492,0.24150000512599945,0.2718000113964081,0.27649998664855957,0.23919999599456787,0.15700000524520874,0.2879999876022339,0.49710823711000873,-0.06379650671295845,0.06379650671295845,0.5008282753759987,0.3166444535792026,-0.4514562912569403
87,125.9157804,48.50205445,2018/8/19,2018-08-15,4,region11,soybean,Senescence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
87,125.9157804,48.50205445,2018/9/28,2018-09-26,2,region11,soybean,Dormancy,0.029200000688433647,0.05119999870657921,0.06599999964237213,0.09910000115633011,0.1137000024318695,0.12770000100135803,0.1429000049829483,0.1664000004529953,0.17190000414848328,0.26989999413490295,0.2076999992132187,0.1762000024318695,0.2534839882814575,0.23722208335039585,-0.23722208335039585,0.4320137726739377,0.12218590860806565,-0.6070258954149628
88,125.0432705,47.42292104,2018/6/9,2018-06-08,1,region48,soybean,Greenup,1.0247999429702759,0.9919999837875366,0.8424000144004822,0.7271999716758728,0.76419997215271,0.7092000246047974,0.6735000014305115,0.7351999878883362,1.2121000289916992,0.48190000653266907,0.38839998841285706,0.625,0.005470470756062768,-0.2081176423603273,0.2081176423603273,-0.06795133516519887,-0.01490760258631544,0.27221928729850153
88,125.0432705,47.42292104,2018/7/2,2018-06-28,4,region48,soybean,MidGreenup,0.04050000011920929,0.05400000140070915,0.07029999792575836,0.07360000163316727,0.10199999809265137,0.15800000727176666,0.17749999463558197,0.1889999955892563,0.1898999959230423,0.24070000648498535,0.1898999959230423,0.1898999959230423,0.4394516191039584,0.120316524659445,-0.120316524659445,0.4577709241501568,0.23539489727052226,-0.5479099875965803
88,125.0432705,47.42292104,2018/8/9,2018-08-10,1,region48,soybean,Peak,0.012199999764561653,0.012799999676644802,0.017400000244379044,0.007799999788403511,0.023600000888109207,0.11819999665021896,0.15700000524520874,0.1462000012397766,0.13169999420642853,0.04309999942779541,0.01679999940097332,0.1590999960899353,0.8987013021256253,-0.5446381481690228,0.5446381481690228,0.7872860625118735,0.315405654396465,-0.42479337723428906
88,125.0432705,47.42292104,2018/7/25,2018-07-23,2,region48,soybean,Maturity,0.09430000185966492,0.11460000276565552,0.14839999377727509,0.1143999993801117,0.19760000705718994,0.5309000015258789,0.6159999966621399,0.6118999719619751,0.6180999875068665,0.3555999994277954,0.18870000541210175,0.6287000179290771,0.684978648233405,-0.26490954016878804,0.26490954016878804,0.6096277772866037,0.8644356247131852,-0.41111112786506243
88,125.0432705,47.42292104,2018/9/18,2018-09-19,1,region48,soybean,MidSenescence,0.012500000186264515,0.03220000118017197,0.06909999996423721,0.07460000365972519,0.14970000088214874,0.1988999992609024,0.22470000386238098,0.26440000534057617,0.23229999840259552,0.16249999403953552,0.09809999912977219,0.26589998602867126,0.559881995993346,-0.23869761407591125,0.23869761407591125,0.5856072032078022,0.3226793595712041,-0.4032815047213552
88,125.0432705,47.42292104,2018/8/26,2018-08-22,4,region48,soybean,Senescence,0.014299999922513962,0.01640000008046627,0.0478999987244606,0.01600000075995922,0.09009999781847,0.40549999475479126,0.5004000067710876,0.49959999322891235,0.4462999999523163,0.20669999718666077,0.09049999713897705,0.5195000171661377,0.9379363811229813,-0.41469630471029023,0.41469630471029023,0.8250228331380873,0.8209968650572789,-0.6237234918009812
88,125.0432705,47.42292104,2018/10/10,2018-10-09,1,region48,soybean,Dormancy,0.02419999986886978,0.04600000008940697,0.057999998331069946,0.08219999819993973,0.09910000115633011,0.10869999974966049,0.12309999763965607,0.1459999978542328,0.14079999923706055,0.1738000065088272,0.12960000336170197,0.14880000054836273,0.2795793197084348,0.08692935670830651,-0.08692935670830651,0.43137255474862035,0.12324215794613029,-0.4995686184637469
89,125.3997462,49.36027399,2018/6/18,2018-06-21,3,region09,soybean,Greenup,0.05040000006556511,0.05959999933838844,0.06960000097751617,0.08640000224113464,0.1006999984383583,0.11699999868869781,0.1282999962568283,0.13699999451637268,0.15440000593662262,0.24560000002384186,0.2289000004529953,0.14380000531673431,0.2264995210817416,0.2838473786126894,-0.2838473786126894,0.3262342449608145,0.10468386240899387,-0.558375629718248
89,125.3997462,49.36027399,2018/7/8,2018-07-13,5,region09,soybean,MidGreenup,0.12070000171661377,0.09130000323057175,0.08550000190734863,0.055399999022483826,0.08879999816417694,0.21320000290870667,0.2460000067949295,0.2282000035047531,0.051600001752376556,0.18569999933242798,0.09589999914169312,0.2624000012874603,0.6093088961297649,-0.10268181657646346,0.10268181657646346,0.4548932073174248,0.49323517077195284,-0.3694690153651191
89,125.3997462,49.36027399,2018/8/11,2018-08-15,4,region09,soybean,Peak,0.02449999935925007,0.026499999687075615,0.049300000071525574,0.022700000554323196,0.08420000225305557,0.44510000944137573,0.5665000081062317,0.5702999830245972,0.5857999920845032,0.24969999492168427,0.11050000041723251,0.5878000259399414,0.9234401309176355,-0.39097560576265716,0.39097560576265716,0.8408650696690632,0.9079754378631107,-0.670234107711974
89,125.3997462,49.36027399,2018/7/29,2018-07-31,2,region09,soybean,Maturity,0.02800000086426735,0.03400000184774399,0.05900000035762787,0.025200000032782555,0.0917000025510788,0.4203000068664551,0.51910001039505,,0.5304999947547913,0.26089999079704285,0.12520000338554382,0.5275999903678894,,,,,,-0.6311347171678943
89,125.3997462,49.36027399,2018/9/15,2018-09-09,6,region09,soybean,MidSenescence,0.014600000344216824,0.02319999970495701,0.03750000149011612,0.025699999183416367,0.06870000064373016,0.16500000655651093,0.1996999979019165,0.23999999463558197,0.2581000030040741,0.1468999981880188,0.08380000293254852,0.24879999458789825,0.8065487408259115,-0.24063064919727262,0.24063064919727262,0.7297297152167895,0.4390673595848124,-0.5932754711977078
89,125.3997462,49.36027399,2018/8/25,2018-08-30,5,region09,soybean,Senescence,0.06700000166893005,0.06459999829530716,0.08749999850988388,0.05420000106096268,0.12610000371932983,0.5026999711990356,0.6317999958992004,0.6420000195503235,0.6532999873161316,0.3095000088214874,0.15700000524520874,0.6686000227928162,0.8442976171894585,-0.3494482404775162,0.3494482404775162,0.7601096741777947,0.9910973277579086,-0.559193970307166
89,125.3997462,49.36027399,2018/10/3,2018-10-04,1,region09,soybean,Dormancy,0.02979999966919422,0.03849999979138374,0.05469999834895134,0.08380000293254852,0.09920000284910202,0.10679999738931656,0.11940000206232071,0.13740000128746033,0.16359999775886536,0.2215999960899353,0.15770000219345093,0.14749999344348907,0.24231463531800135,0.23454037720774817,-0.23454037720774817,0.43050496145255374,0.09915275730501762,-0.6040535689475003
90,125.3975153,49.35666422,2018/6/17,2018-06-21,4,region09,soybean,Greenup,0.053599998354911804,0.06639999896287918,0.08219999819993973,0.10100000351667404,0.12039999663829803,0.14920000731945038,0.16300000250339508,0.16439999639987946,0.17509999871253967,0.26010000705718994,0.23430000245571136,0.18129999935626984,0.23888467559585344,0.2254417193826686,-0.2254417193826686,0.3333333333333333,0.12456772953406899,-0.519719562153132
90,125.3975153,49.35666422,2018/7/7,2018-07-13,6,region09,soybean,MidGreenup,0.12080000340938568,0.09260000288486481,0.08470000326633453,0.05790000036358833,0.08820000290870667,0.20399999618530273,0.23280000686645508,0.23019999265670776,0.05000000074505806,0.18219999969005585,0.09780000150203705,0.25519999861717224,0.598056218213727,-0.11639183767562115,0.11639183767562115,0.46205141719319565,0.4877703474172681,-0.36530534036619006
90,125.3975153,49.35666422,2018/8/11,2018-08-15,4,region09,soybean,Peak,0.022600000724196434,0.026499999687075615,0.04740000143647194,0.023099999874830246,0.08330000191926956,0.4083999991416931,0.5058000087738037,0.5044000148773193,0.503000020980835,0.22419999539852142,0.10199999809265137,0.5297999978065491,0.9124170645353101,-0.3845731753046736,0.3845731753046736,0.8281986225621384,0.8331313995373755,-0.650957275487237
90,125.3975153,49.35666422,2018/7/28,2018-07-26,2,region09,soybean,Maturity,0.02280000038444996,0.02459999918937683,0.052799999713897705,0.026000000536441803,0.09200000017881393,0.34610000252723694,0.4025000035762787,0.38760000467300415,0.3930000066757202,0.2198999971151352,0.11249999701976776,0.40939998626708984,0.874274660498249,-0.2760493943444513,0.2760493943444513,0.7602179873390208,0.6651460533061818,-0.6127612737230779
90,125.3975153,49.35666422,2018/9/14,2018-09-09,5,region09,soybean,MidSenescence,0.015200000256299973,0.025699999183416367,0.04100000113248825,0.02810000069439411,0.08320000022649765,0.1768999993801117,0.21299999952316284,0.2524000108242035,0.2508000135421753,0.15690000355243683,0.09070000052452087,0.2581000030040741,0.7996434970375677,-0.23332519891848083,0.23332519891848083,0.7205180677460901,0.45654387598992424,-0.5856493162012401
90,125.3975153,49.35666422,2018/8/25,2018-08-30,5,region09,soybean,Senescence,0.04769999906420708,0.05270000174641609,0.07840000092983246,0.06279999762773514,0.11110000312328339,0.33899998664855957,0.40610000491142273,0.4544000029563904,0.3391000032424927,0.1995999962091446,0.12929999828338623,0.4146000146865845,0.7571539150935467,-0.3896024572971795,0.3896024572971795,0.7057057043619149,0.681778634311926,-0.4359712105274668
90,125.3975153,49.35666422,2018/10/4,2018-10-04,0,region09,soybean,Dormancy,0.040699999779462814,0.04769999906420708,0.06800000369548798,0.09679999947547913,0.12479999661445618,0.13279999792575836,0.1467999964952469,0.16279999911785126,0.1979999989271164,0.27079999446868896,0.19699999690055847,0.17669999599456787,0.2542372881355932,0.24907748373682226,-0.24907748373682226,0.4107452091282395,0.11906050348164512,-0.5985832109565934
91,125.4028172,49.35643982,2018/6/17,2018-06-21,4,region09,soybean,Greenup,0.05400000140070915,0.06719999760389328,0.08579999953508377,0.10220000147819519,0.12359999865293503,0.14880000054836273,0.16290000081062317,0.17820000648498535,0.18289999663829803,0.27390000224113464,0.24940000474452972,0.18070000410079956,0.27104137963066594,0.2116788186441374,-0.2116788186441374,0.3500000183442321,0.1475842842929435,-0.5229357847573053
91,125.4028172,49.35643982,2018/7/7,2018-07-13,6,region09,soybean,MidGreenup,0.11980000138282776,0.08969999849796295,0.08250000327825546,0.05590000003576279,0.08900000154972076,0.19779999554157257,0.23260000348091125,0.23240000009536743,0.05420000106096268,0.18230000138282776,0.09740000218153,0.24799999594688416,0.6122095039171886,-0.12081022072331465,0.12081022072331465,0.4760241194385078,0.4929892122703224,-0.37688820373060805
91,125.4028172,49.35643982,2018/8/11,2018-08-15,4,region09,soybean,Peak,0.025599999353289604,0.026599999517202377,0.04969999939203262,0.024700000882148743,0.08209999650716782,0.4487000107765198,0.566100001335144,0.5712000131607056,0.5788999795913696,0.2485000044107437,0.11230000108480453,0.5849999785423279,0.9171001835876029,-0.3936806170945747,0.3936806170945747,0.8399098135376146,0.8989078300239352,-0.6666666749950598
91,125.4028172,49.35643982,2018/7/28,2018-07-26,2,region09,soybean,Maturity,0.02370000071823597,0.025100000202655792,0.05640000104904175,0.023099999874830246,0.09099999815225601,0.38040000200271606,0.4447999894618988,0.44359999895095825,0.45509999990463257,0.2304999977350235,0.11330000311136246,0.45419999957084656,0.901007071210844,-0.31612520733359956,0.31612520733359956,0.774399995803833,0.7541518707228295,-0.6068316396788059
91,125.4028172,49.35643982,2018/9/14,2018-09-09,5,region09,soybean,MidSenescence,0.01679999940097332,0.027899999171495438,0.04259999841451645,0.02879999950528145,0.08340000361204147,0.1850000023841858,0.21960000693798065,0.26179999113082886,0.27090001106262207,0.17010000348091125,0.10119999945163727,0.27129998803138733,0.8017893982567615,-0.21231764018045896,0.21231764018045896,0.7201051256398253,0.47537436792527077,-0.5994358435834861
91,125.4028172,49.35643982,2018/8/25,2018-08-30,5,region09,soybean,Senescence,0.2703999876976013,0.30000001192092896,0.29100000858306885,0.27140000462532043,0.3427000045776367,0.4837999939918518,0.5307999849319458,0.5375000238418579,0.604200005531311,0.4009999930858612,0.34689998626708984,0.5356000065803528,0.32896527364547457,-0.14544488896531324,0.14544488896531324,0.29752565553595833,0.7263348351418041,-0.15895951479407522
91,125.4028172,49.35643982,2018/10/4,2018-10-04,0,region09,soybean,Dormancy,0.03840000182390213,0.0608999989926815,0.08259999752044678,0.11940000206232071,0.13760000467300415,0.1468999981880188,0.16120000183582306,0.1834000051021576,0.19539999961853027,0.28540000319480896,0.21709999442100525,0.19210000336170197,0.2113606391200402,0.21757678388955645,-0.21757678388955645,0.3789473931875253,0.11087627235664149,-0.5510869708700926
92,125.3981855,49.35208973,2018/6/19,2018-06-21,2,region09,soybean,Greenup,0.056699998676776886,0.07159999758005142,0.0860000029206276,0.10639999806880951,0.12389999628067017,0.14249999821186066,0.1534000039100647,0.16660000383853912,0.17630000412464142,0.27320000529289246,0.2526000142097473,0.1738000065088272,0.2205128401067207,0.24238289959311157,-0.24238289959311157,0.31908154695639807,0.11869086213708133,-0.521158123863369
92,125.3981855,49.35208973,2018/7/8,2018-07-13,5,region09,soybean,MidGreenup,0.12049999833106995,0.0917000025510788,0.08569999784231186,0.058400001376867294,0.09120000153779984,0.2093999981880188,0.24410000443458557,0.2321999967098236,0.051500000059604645,0.1899999976158142,0.1006999984383583,0.2599000036716461,0.5980729403897271,-0.09995262828322315,0.09995262828322315,0.4608367454485307,0.4855562331216059,-0.37830976239295466
92,125.3981855,49.35208973,2018/8/10,2018-08-15,5,region09,soybean,Peak,0.023900000378489494,0.0272000003606081,0.05460000038146973,0.023900000378489494,0.0934000015258789,0.45159998536109924,0.564300000667572,0.5723999738693237,0.5458999872207642,0.23960000276565552,0.10689999908208847,0.5827000141143799,0.9198390024797921,-0.4098521929555089,0.4098521929555089,0.8258373122049594,0.9070313254542518,-0.6288239306770841
92,125.3981855,49.35208973,2018/7/28,2018-07-26,2,region09,soybean,Maturity,0.023000000044703484,0.025100000202655792,0.05779999867081642,0.026499999687075615,0.09529999643564224,0.3644999861717224,0.4180000126361847,0.4207000136375427,0.42260000109672546,0.2298000007867813,0.11599999666213989,0.43209999799728394,0.8814847992062133,-0.29346657742921506,0.29346657742921506,0.7584117150092425,0.7082539995138823,-0.5980528596674204
92,125.3981855,49.35208973,2018/9/13,2018-09-09,4,region09,soybean,MidSenescence,0.015200000256299973,0.027300000190734863,0.04050000011920929,0.030799999833106995,0.07930000126361847,0.16359999775886536,0.19740000367164612,0.23319999873638153,0.25119999051094055,0.15760000050067902,0.0949999988079071,0.24169999361038208,0.7666666666666667,-0.19344933056113778,0.19344933056113778,0.7040555331490678,0.4170616103848609,-0.5911155982586779
92,125.3981855,49.35208973,2018/8/24,2018-08-30,6,region09,soybean,Senescence,0.014299999922513962,0.01860000006854534,0.02410000003874302,0.013199999928474426,0.030799999833106995,0.12939999997615814,0.16349999606609344,0.16419999301433563,0.1412999927997589,0.061900001019239426,0.030700000002980232,0.17090000212192535,0.8511837603879745,-0.4524546426122639,0.4524546426122639,0.7440254813822577,0.34196936808234135,-0.43953488971483967
